Brand,cluster,Listing Price,Sale Price,Discount,Rating,Reviews,Brand_Encoded
Adidas CORE / NEO,1,4799,2879,40,4.2,1,1
Adidas CORE / NEO,1,5599,3359,40,4.4,25,1
Adidas CORE / NEO,1,4599,4599,0,2.4,37,1
Adidas CORE / NEO,1,2499,2499,0,3.7,95,1
Adidas CORE / NEO,1,3799,3799,0,3.4,53,1
Adidas CORE / NEO,1,2999,2999,0,4.1,49,1
Adidas SPORT PERFORMANCE,1,4999,2499,50,4.1,79,3
Adidas CORE / NEO,1,7999,4799,40,2.9,90,1
Adidas CORE / NEO,1,4599,2759,40,4.2,84,1
Adidas CORE / NEO,1,5599,3359,40,3.3,19,1
Adidas CORE / NEO,1,2999,2999,0,4.3,40,1
Adidas SPORT PERFORMANCE,1,4999,2499,50,4.5,0,3
Adidas CORE / NEO,1,3599,3599,0,2.5,4,1
Adidas CORE / NEO,1,5599,3359,40,3.7,63,1
Adidas CORE / NEO,1,5999,3599,40,3.9,43,1
Adidas CORE / NEO,1,4999,4999,0,3.1,21,1
Adidas SPORT PERFORMANCE,1,4999,2499,50,3.9,35,3
Adidas CORE / NEO,1,6999,4199,40,2.7,23,1
Adidas CORE / NEO,1,6999,4199,40,1.0,40,1
Adidas ORIGINALS,0,7999,7999,0,0.0,14,2
Adidas CORE / NEO,1,5599,3359,40,2.0,95,1
Adidas CORE / NEO,1,4999,4999,0,3.6,20,1
Adidas CORE / NEO,1,5599,5599,0,3.5,21,1
Adidas ORIGINALS,0,7599,7599,0,3.2,88,2
Adidas CORE / NEO,1,3999,3999,0,4.3,82,1
Adidas ORIGINALS,0,7599,7599,0,2.2,99,2
Adidas CORE / NEO,1,4999,4999,0,4.1,53,1
Adidas CORE / NEO,1,2999,2999,0,4.7,15,1
Adidas CORE / NEO,1,3999,3999,0,3.4,35,1
Adidas CORE / NEO,1,2499,2499,0,2.8,57,1
Adidas CORE / NEO,1,3299,3299,0,2.8,8,1
Adidas CORE / NEO,1,3799,3799,0,4.9,26,1
Adidas ORIGINALS,0,7999,7999,0,3.1,24,2
Adidas SPORT PERFORMANCE,1,5999,2999,50,5.0,75,3
Adidas ORIGINALS,0,7999,7999,0,2.4,17,2
Adidas ORIGINALS,0,10999,10999,0,3.2,34,2
Adidas CORE / NEO,1,4599,4599,0,4.8,62,1
Adidas ORIGINALS,0,7599,7599,0,3.5,38,2
Adidas ORIGINALS,0,11999,11999,0,2.5,17,2
Adidas ORIGINALS,0,7599,7599,0,4.4,33,2
Adidas CORE / NEO,1,2499,2499,0,4.2,80,1
Adidas ORIGINALS,0,7999,7999,0,4.1,45,2
Adidas ORIGINALS,0,7999,7999,0,3.1,72,2
Adidas ORIGINALS,0,8999,8999,0,4.2,13,2
Adidas ORIGINALS,1,6599,6599,0,0.0,48,2
Adidas ORIGINALS,0,7999,7999,0,4.6,71,2
Adidas ORIGINALS,0,7999,7999,0,3.1,46,2
Adidas ORIGINALS,1,6599,6599,0,3.2,86,2
Adidas ORIGINALS,1,6599,6599,0,3.5,89,2
Adidas ORIGINALS,0,7999,7999,0,4.9,34,2
Adidas ORIGINALS,0,7999,7999,0,1.0,93,2
Adidas ORIGINALS,0,8999,8999,0,2.8,88,2
Adidas ORIGINALS,0,7999,7999,0,4.8,7,2
Adidas ORIGINALS,0,7599,7599,0,4.5,90,2
Adidas ORIGINALS,0,8599,8599,0,2.9,88,2
Adidas ORIGINALS,0,7599,7599,0,2.7,16,2
Adidas ORIGINALS,0,8599,8599,0,5.0,79,2
Adidas ORIGINALS,0,8999,8999,0,4.1,10,2
Adidas ORIGINALS,0,7599,7599,0,2.9,24,2
Adidas ORIGINALS,0,8999,8999,0,4.3,12,2
Adidas ORIGINALS,0,7599,7599,0,4.7,94,2
Adidas ORIGINALS,0,7599,7599,0,4.4,84,2
Adidas ORIGINALS,0,7999,7999,0,4.8,13,2
Adidas ORIGINALS,0,7999,7999,0,3.8,0,2
Adidas ORIGINALS,0,11999,11999,0,4.2,93,2
Adidas ORIGINALS,0,7999,7999,0,5.0,43,2
Adidas ORIGINALS,0,7999,7999,0,2.0,67,2
Adidas ORIGINALS,0,7999,7999,0,4.9,3,2
Adidas ORIGINALS,0,8999,8999,0,5.0,73,2
Adidas CORE / NEO,1,5299,3179,40,2.8,91,1
Adidas ORIGINALS,0,7999,7999,0,2.9,53,2
Adidas ORIGINALS,0,7999,7999,0,4.7,29,2
Adidas ORIGINALS,0,7999,7999,0,4.1,28,2
Adidas CORE / NEO,1,6999,4199,40,2.2,60,1
Adidas CORE / NEO,1,5299,3179,40,4.6,36,1
Adidas CORE / NEO,1,5599,3359,40,1.5,41,1
Adidas CORE / NEO,1,3599,2159,40,4.3,70,1
Adidas CORE / NEO,1,5599,3359,40,4.9,88,1
Adidas ORIGINALS,0,7999,7999,0,4.8,77,2
Adidas CORE / NEO,1,6999,4199,40,4.7,95,1
Adidas CORE / NEO,1,3299,1979,40,5.0,18,1
Adidas CORE / NEO,1,5599,3359,40,2.0,25,1
Adidas CORE / NEO,1,7999,4799,40,3.2,77,1
Adidas CORE / NEO,1,6999,4199,40,4.7,68,1
Adidas CORE / NEO,1,6999,4199,40,2.2,53,1
Adidas CORE / NEO,1,5599,3359,40,3.6,63,1
Adidas CORE / NEO,1,5599,3359,40,4.3,34,1
Adidas CORE / NEO,1,8999,5399,40,4.9,87,1
Adidas CORE / NEO,1,5999,3599,40,4.5,42,1
Adidas CORE / NEO,1,6599,3959,40,1.0,78,1
Adidas CORE / NEO,1,8999,5399,40,4.8,8,1
Adidas SPORT PERFORMANCE,1,2499,1499,40,4.6,23,3
Adidas CORE / NEO,1,5999,3599,40,3.1,85,1
Adidas SPORT PERFORMANCE,1,4999,2499,50,2.4,99,3
Adidas SPORT PERFORMANCE,1,4599,2299,50,2.7,72,3
Adidas CORE / NEO,1,6999,4199,40,4.4,69,1
Adidas CORE / NEO,1,3599,2159,40,1.5,85,1
Adidas CORE / NEO,1,7999,3999,50,5.0,30,1
Adidas CORE / NEO,1,5599,3359,40,3.7,0,1
Adidas CORE / NEO,1,4999,2499,50,2.6,88,1
Adidas CORE / NEO,1,5599,2799,50,2.0,74,1
Adidas CORE / NEO,1,5599,3359,40,4.9,24,1
Adidas SPORT PERFORMANCE,1,5999,2999,50,3.5,95,3
Adidas CORE / NEO,1,3999,1999,50,2.7,39,1
Adidas CORE / NEO,1,6999,4199,40,4.5,28,1
Adidas CORE / NEO,1,5599,2799,50,3.4,11,1
Adidas CORE / NEO,1,5999,3599,40,3.5,34,1
Adidas CORE / NEO,1,3599,2159,40,3.6,91,1
Adidas CORE / NEO,1,5599,3359,40,3.1,42,1
Adidas SPORT PERFORMANCE,1,2999,1499,50,2.5,81,3
Adidas CORE / NEO,1,7999,3999,50,3.8,59,1
Adidas SPORT PERFORMANCE,1,3999,1999,50,1.0,27,3
Adidas CORE / NEO,1,7999,4799,40,3.5,6,1
Adidas CORE / NEO,1,3999,1999,50,2.6,47,1
Adidas CORE / NEO,1,5999,2999,50,2.9,38,1
Adidas SPORT PERFORMANCE,1,4599,2299,50,2.5,83,3
Adidas CORE / NEO,1,4299,2149,50,2.8,59,1
Adidas SPORT PERFORMANCE,1,2799,1679,40,3.1,98,3
Adidas CORE / NEO,1,4999,2499,50,3.5,56,1
Adidas CORE / NEO,1,5599,2799,50,3.8,62,1
Adidas CORE / NEO,1,5599,2799,50,4.4,15,1
Adidas CORE / NEO,1,4299,2149,50,3.5,72,1
Adidas CORE / NEO,1,4599,2299,50,4.6,7,1
Adidas CORE / NEO,1,4599,2299,50,4.9,35,1
Adidas CORE / NEO,1,7999,3999,50,4.3,21,1
Adidas ORIGINALS,0,14999,7499,50,3.1,48,2
Adidas ORIGINALS,0,7999,7999,0,4.4,40,2
Adidas ORIGINALS,0,7999,7999,0,4.8,24,2
Adidas CORE / NEO,1,3799,1899,50,5.0,65,1
Adidas CORE / NEO,1,4599,2299,50,1.0,44,1
Adidas CORE / NEO,1,4999,2499,50,2.9,75,1
Adidas ORIGINALS,0,13999,13999,0,4.9,87,2
Adidas ORIGINALS,0,8999,8999,0,3.3,11,2
Adidas ORIGINALS,0,12999,12999,0,3.7,2,2
Adidas CORE / NEO,1,5599,3919,30,4.2,64,1
Adidas CORE / NEO,1,5599,3919,30,3.0,56,1
Adidas CORE / NEO,1,4999,2499,50,2.6,57,1
Adidas CORE / NEO,1,2699,1889,30,4.4,3,1
Adidas ORIGINALS,0,8999,8999,0,2.9,74,2
Adidas ORIGINALS,0,10999,10999,0,3.8,86,2
Adidas ORIGINALS,0,7599,7599,0,4.9,58,2
Adidas ORIGINALS,0,10999,10999,0,4.2,54,2
Adidas ORIGINALS,0,7599,7599,0,3.5,28,2
Adidas ORIGINALS,0,7999,7999,0,1.5,14,2
Adidas ORIGINALS,0,9999,9999,0,2.8,69,2
Adidas ORIGINALS,0,7999,7999,0,4.1,78,2
Adidas ORIGINALS,0,8999,8999,0,3.4,37,2
Adidas ORIGINALS,0,12999,12999,0,2.7,80,2
Adidas ORIGINALS,0,7999,7999,0,3.4,28,2
Adidas ORIGINALS,0,12999,12999,0,3.2,1,2
Adidas ORIGINALS,0,7599,7599,0,2.2,75,2
Adidas ORIGINALS,0,7599,7599,0,0.0,76,2
Adidas ORIGINALS,0,7999,7999,0,4.0,39,2
Adidas ORIGINALS,0,7999,7999,0,4.3,80,2
Adidas ORIGINALS,0,10999,10999,0,4.1,82,2
Adidas ORIGINALS,0,7599,7599,0,1.0,53,2
Adidas ORIGINALS,0,10999,10999,0,3.7,69,2
Adidas ORIGINALS,1,6599,3959,40,4.6,58,2
Adidas ORIGINALS,0,7999,7999,0,4.1,91,2
Adidas ORIGINALS,0,8999,8999,0,1.0,75,2
Adidas CORE / NEO,1,5599,3359,40,3.2,97,1
Adidas ORIGINALS,0,9999,4999,50,4.0,14,2
Adidas ORIGINALS,0,13999,6999,50,3.2,31,2
Adidas ORIGINALS,0,15999,7999,50,2.7,11,2
Adidas ORIGINALS,0,11999,5999,50,4.8,17,2
Adidas ORIGINALS,1,6599,3959,40,2.5,29,2
Adidas ORIGINALS,0,11999,7199,40,4.2,38,2
Adidas ORIGINALS,0,12999,12999,0,4.0,48,2
Adidas SPORT PERFORMANCE,1,2499,1249,50,3.3,25,3
Adidas ORIGINALS,1,6299,3779,40,2.8,45,2
Adidas SPORT PERFORMANCE,1,2799,1679,40,4.9,0,3
Adidas ORIGINALS,0,11999,5999,50,2.9,5,2
Adidas ORIGINALS,1,7599,4559,40,2.2,6,2
Adidas CORE / NEO,1,6599,3299,50,4.9,30,1
Adidas ORIGINALS,0,11999,7199,40,4.5,28,2
Adidas ORIGINALS,0,12999,7799,40,4.7,40,2
Adidas ORIGINALS,1,5999,3599,40,4.1,25,2
Adidas ORIGINALS,1,5999,3599,40,4.8,65,2
Adidas ORIGINALS,1,8999,4499,50,3.5,91,2
Adidas ORIGINALS,1,7599,4559,40,3.0,87,2
Adidas ORIGINALS,0,9999,4999,50,4.9,39,2
Adidas ORIGINALS,0,9999,4999,50,2.7,41,2
Adidas ORIGINALS,0,13999,13999,0,0.0,39,2
Adidas ORIGINALS,1,7999,3999,50,2.9,80,2
Adidas ORIGINALS,0,7999,7999,0,2.8,12,2
Adidas CORE / NEO,1,3799,3799,0,4.0,0,1
Adidas CORE / NEO,1,4999,2999,40,4.2,56,1
Adidas SPORT PERFORMANCE,1,5999,2400,60,2.4,87,3
Adidas CORE / NEO,1,4999,3499,30,4.2,65,1
Adidas ORIGINALS,1,7999,3999,50,4.2,25,2
Adidas ORIGINALS,1,5999,3599,40,3.6,27,2
Adidas CORE / NEO,1,4999,3499,30,3.9,98,1
Adidas CORE / NEO,1,4999,3499,30,4.3,66,1
Adidas ORIGINALS,1,7999,4799,40,0.0,41,2
Adidas ORIGINALS,0,11999,5999,50,4.0,83,2
Adidas ORIGINALS,0,11999,5999,50,2.0,86,2
Adidas ORIGINALS,0,11999,7199,40,3.2,50,2
Adidas ORIGINALS,0,11999,7199,40,4.6,69,2
Adidas CORE / NEO,1,2499,1749,30,2.4,51,1
Adidas ORIGINALS,0,9999,4999,50,4.3,67,2
Adidas CORE / NEO,1,4999,2000,60,2.9,99,1
Adidas ORIGINALS,0,10999,6599,40,2.6,14,2
Adidas ORIGINALS,1,7999,4799,40,1.0,10,2
Adidas ORIGINALS,0,10999,6599,40,2.9,4,2
Adidas ORIGINALS,0,12999,7799,40,4.4,82,2
Adidas SPORT PERFORMANCE,1,4999,2999,40,4.9,7,3
Adidas ORIGINALS,1,8999,5399,40,0.0,57,2
Adidas CORE / NEO,1,5999,2999,50,4.0,57,1
Adidas CORE / NEO,1,4599,2299,50,2.8,58,1
Adidas CORE / NEO,1,2699,1889,30,2.0,76,1
Adidas SPORT PERFORMANCE,1,4799,1920,60,4.6,82,3
Adidas ORIGINALS,1,7599,4559,40,4.1,10,2
Adidas CORE / NEO,1,1299,779,40,3.6,52,1
Adidas SPORT PERFORMANCE,1,2799,1679,40,0.0,33,3
Adidas CORE / NEO,1,1299,779,40,4.5,65,1
Adidas CORE / NEO,1,1499,899,40,5.0,1,1
Adidas CORE / NEO,1,1499,899,40,2.0,30,1
Adidas CORE / NEO,1,1499,899,40,4.8,95,1
Adidas CORE / NEO,1,1299,779,40,3.7,30,1
Adidas SPORT PERFORMANCE,1,7999,3999,50,4.2,47,3
Adidas CORE / NEO,1,1499,899,40,2.4,72,1
Adidas CORE / NEO,1,2699,1889,30,3.9,1,1
Adidas CORE / NEO,1,1499,899,40,2.8,17,1
Adidas CORE / NEO,1,4599,2299,50,4.6,66,1
Adidas CORE / NEO,1,4599,2299,50,2.0,62,1
Adidas CORE / NEO,1,1299,779,40,4.1,6,1
Adidas CORE / NEO,1,4599,2299,50,2.4,57,1
Adidas CORE / NEO,1,4999,2499,50,2.5,68,1
Adidas SPORT PERFORMANCE,1,3999,2399,40,3.7,61,3
Adidas SPORT PERFORMANCE,1,2999,1799,40,4.3,91,3
Adidas CORE / NEO,1,4599,2299,50,4.3,59,1
Adidas CORE / NEO,1,5299,2649,50,3.6,70,1
Adidas CORE / NEO,1,4299,2149,50,3.2,82,1
Adidas CORE / NEO,1,3999,1999,50,3.6,47,1
Adidas CORE / NEO,1,7999,3999,50,1.5,83,1
Adidas CORE / NEO,1,1599,959,40,4.9,45,1
Adidas ORIGINALS,0,10999,7699,30,2.4,31,2
Adidas CORE / NEO,1,5999,2999,50,3.7,71,1
Adidas CORE / NEO,1,4999,2499,50,3.9,49,1
Adidas SPORT PERFORMANCE,1,4999,2999,40,1.5,44,3
Adidas SPORT PERFORMANCE,1,3299,1979,40,4.3,28,3
Adidas CORE / NEO,1,1299,779,40,2.6,31,1
Adidas SPORT PERFORMANCE,1,2799,1679,40,5.0,71,3
Adidas SPORT PERFORMANCE,1,2799,1679,40,1.0,16,3
Adidas CORE / NEO,1,7599,4559,40,4.7,81,1
Adidas CORE / NEO,1,3299,1649,50,4.9,24,1
Adidas CORE / NEO,1,5999,2999,50,4.2,34,1
Adidas SPORT PERFORMANCE,1,2799,1679,40,2.9,2,3
Adidas ORIGINALS,1,7599,3799,50,4.5,81,2
Adidas SPORT PERFORMANCE,1,2499,1499,40,4.4,59,3
Adidas CORE / NEO,1,5999,3599,40,2.5,12,1
Adidas CORE / NEO,1,5999,3599,40,5.0,67,1
Adidas ORIGINALS,0,11999,5999,50,2.4,82,2
Adidas CORE / NEO,1,5999,3599,40,3.9,1,1
Adidas CORE / NEO,1,1599,959,40,2.2,84,1
Adidas CORE / NEO,1,5999,3599,40,4.6,99,1
Adidas CORE / NEO,1,7599,4559,40,2.8,74,1
Adidas ORIGINALS,1,7599,5319,30,1.0,45,2
Adidas CORE / NEO,1,6599,3959,40,1.0,14,1
Adidas ORIGINALS,1,3999,2399,40,4.0,6,2
Adidas CORE / NEO,1,5999,3599,40,4.7,24,1
Adidas CORE / NEO,1,5999,3599,40,2.8,69,1
Adidas CORE / NEO,1,5999,3599,40,2.5,1,1
Adidas ORIGINALS,0,11999,5999,50,5.0,92,2
Adidas ORIGINALS,0,14999,7499,50,3.4,65,2
Adidas ORIGINALS,0,15999,7999,50,2.8,53,2
Adidas CORE / NEO,1,6599,3959,40,0.0,30,1
Adidas CORE / NEO,1,4999,2999,40,2.8,47,1
Adidas ORIGINALS,0,10999,4400,60,4.1,26,2
Adidas CORE / NEO,1,7599,4559,40,5.0,3,1
Adidas CORE / NEO,1,5599,3359,40,4.6,33,1
Adidas CORE / NEO,1,5999,3599,40,2.7,64,1
Adidas CORE / NEO,1,5999,2999,50,3.9,40,1
Adidas ORIGINALS,1,7999,3999,50,4.4,53,2
Adidas ORIGINALS,0,9999,4999,50,2.5,98,2
Adidas CORE / NEO,1,5999,3599,40,4.5,12,1
Adidas ORIGINALS,1,7999,3200,60,2.8,68,2
Adidas ORIGINALS,0,13999,6999,50,3.8,2,2
Adidas CORE / NEO,1,5999,3599,40,4.6,87,1
Adidas ORIGINALS,0,8999,8999,0,2.4,84,2
Adidas ORIGINALS,1,8999,4499,50,4.9,51,2
Adidas ORIGINALS,0,9999,4999,50,4.9,81,2
Adidas ORIGINALS,1,8999,5399,40,3.5,54,2
Adidas ORIGINALS,1,5999,3599,40,3.6,85,2
Adidas ORIGINALS,0,9999,4999,50,3.9,15,2
Adidas ORIGINALS,0,7599,7599,0,3.9,52,2
Adidas ORIGINALS,0,11999,5999,50,0.0,54,2
Adidas CORE / NEO,1,4599,2759,40,3.7,53,1
Adidas ORIGINALS,0,12999,7799,40,2.2,57,2
Adidas CORE / NEO,1,4999,3499,30,3.1,48,1
Adidas ORIGINALS,0,11999,5999,50,0.0,85,2
Adidas ORIGINALS,0,12999,7799,40,4.0,69,2
Adidas ORIGINALS,1,7999,3999,50,4.2,45,2
Adidas ORIGINALS,0,12999,7799,40,1.0,79,2
Adidas ORIGINALS,1,7999,4799,40,3.8,81,2
Adidas SPORT PERFORMANCE,0,9999,4999,50,4.1,22,3
Adidas ORIGINALS,1,7999,4799,40,2.9,17,2
Adidas CORE / NEO,1,4999,2499,50,3.7,67,1
Adidas ORIGINALS,1,7999,4799,40,4.4,91,2
Adidas SPORT PERFORMANCE,0,14999,7499,50,2.5,14,3
Adidas CORE / NEO,1,4299,2149,50,4.6,61,1
Adidas SPORT PERFORMANCE,0,11999,5999,50,4.3,19,3
Adidas ORIGINALS,1,6599,3959,40,3.1,23,2
Adidas CORE / NEO,1,2999,1499,50,1.0,85,1
Adidas SPORT PERFORMANCE,0,10999,5499,50,3.7,93,3
Adidas ORIGINALS,0,11999,4800,60,2.2,78,2
Adidas SPORT PERFORMANCE,1,7599,3799,50,2.4,51,3
Adidas SPORT PERFORMANCE,1,7599,3799,50,3.3,15,3
Adidas SPORT PERFORMANCE,0,10999,5499,50,4.7,54,3
Adidas CORE / NEO,1,2699,1889,30,4.2,10,1
Adidas ORIGINALS,1,6599,3959,40,3.9,4,2
Adidas ORIGINALS,0,12999,7799,40,3.4,27,2
Adidas ORIGINALS,0,11999,7199,40,2.5,91,2
Adidas ORIGINALS,0,12999,7799,40,4.8,83,2
Adidas CORE / NEO,1,2499,1749,30,2.6,3,1
Adidas SPORT PERFORMANCE,1,2999,1799,40,2.6,43,3
Adidas CORE / NEO,1,4999,2999,40,0.0,84,1
Adidas SPORT PERFORMANCE,1,2999,1799,40,3.0,88,3
Adidas ORIGINALS,0,12999,6499,50,4.1,95,2
Adidas CORE / NEO,1,4599,2299,50,3.9,10,1
Adidas CORE / NEO,1,2699,1889,30,4.2,92,1
Adidas CORE / NEO,1,4999,2999,40,3.8,3,1
Adidas CORE / NEO,1,2699,1889,30,3.0,44,1
Adidas CORE / NEO,1,6999,4199,40,4.1,10,1
Adidas CORE / NEO,1,3999,2399,40,3.5,42,1
Adidas CORE / NEO,1,3999,2399,40,4.6,1,1
Adidas CORE / NEO,1,5999,3599,40,2.7,34,1
Adidas ORIGINALS,0,13999,6999,50,3.7,88,2
Adidas ORIGINALS,0,15999,7999,50,2.4,26,2
Adidas CORE / NEO,1,4599,2299,50,4.1,11,1
Adidas CORE / NEO,1,6999,4199,40,2.9,61,1
Adidas ORIGINALS,1,7599,3799,50,4.6,33,2
Adidas CORE / NEO,1,5999,3599,40,1.0,42,1
Adidas CORE / NEO,1,5999,4799,20,4.2,32,1
Adidas CORE / NEO,1,4599,2299,50,2.8,55,1
Adidas CORE / NEO,1,4299,2149,50,3.7,20,1
Adidas CORE / NEO,1,6599,3959,40,2.0,16,1
Adidas CORE / NEO,1,5999,3599,40,4.5,55,1
Adidas CORE / NEO,1,5599,3359,40,2.4,42,1
Adidas CORE / NEO,1,6599,3959,40,4.5,74,1
Adidas CORE / NEO,1,6999,5599,20,4.0,46,1
Adidas CORE / NEO,1,4599,3679,20,4.8,57,1
Adidas SPORT PERFORMANCE,1,3999,2399,40,2.6,69,3
Adidas CORE / NEO,1,4599,3679,20,2.2,33,1
Adidas CORE / NEO,1,4599,3679,20,4.3,31,1
Adidas CORE / NEO,1,4799,3839,20,2.8,78,1
Adidas CORE / NEO,1,3999,3199,20,4.3,21,1
Adidas CORE / NEO,1,4599,3679,20,4.1,22,1
Adidas CORE / NEO,1,3999,3199,20,4.1,95,1
Adidas CORE / NEO,1,4599,3679,20,4.9,62,1
Adidas ORIGINALS,1,7599,5319,30,2.7,25,2
Adidas CORE / NEO,1,3999,3199,20,3.3,40,1
Adidas CORE / NEO,1,4599,3679,20,2.6,5,1
Adidas CORE / NEO,1,3999,3199,20,4.9,98,1
Adidas CORE / NEO,1,4599,3679,20,4.4,5,1
Adidas CORE / NEO,1,4599,3679,20,3.8,44,1
Adidas CORE / NEO,1,5599,4479,20,2.0,40,1
Adidas CORE / NEO,1,4999,3999,20,2.2,72,1
Adidas CORE / NEO,1,4799,3839,20,2.4,30,1
Adidas CORE / NEO,1,4999,3999,20,2.4,58,1
Adidas CORE / NEO,1,5299,4239,20,4.6,85,1
Adidas CORE / NEO,1,3999,3199,20,4.2,40,1
Adidas CORE / NEO,1,3999,3199,20,2.4,90,1
Adidas CORE / NEO,1,4299,3439,20,2.6,34,1
Adidas CORE / NEO,1,5599,4479,20,3.4,53,1
Adidas CORE / NEO,1,4799,3839,20,3.5,21,1
Adidas CORE / NEO,1,4799,3839,20,3.7,86,1
Adidas SPORT PERFORMANCE,0,9999,5999,40,2.6,55,3
Adidas SPORT PERFORMANCE,0,9599,4799,50,3.3,21,3
Adidas CORE / NEO,1,5599,4479,20,0.0,59,1
Adidas ORIGINALS,1,7999,3999,50,2.7,41,2
Adidas ORIGINALS,1,6999,3499,50,5.0,61,2
Adidas ORIGINALS,1,6999,3499,50,5.0,47,2
Adidas CORE / NEO,1,3999,3199,20,4.4,89,1
Adidas ORIGINALS,0,10999,10999,0,4.7,93,2
Adidas ORIGINALS,1,7999,3999,50,4.6,66,2
Adidas ORIGINALS,0,14999,7499,50,2.0,68,2
Adidas ORIGINALS,1,6999,3499,50,3.1,77,2
Adidas ORIGINALS,0,10999,10999,0,4.4,29,2
Adidas ORIGINALS,0,10999,10999,0,4.7,67,2
Adidas ORIGINALS,0,10999,10999,0,3.4,93,2
Adidas ORIGINALS,0,10999,10999,0,4.7,70,2
Adidas ORIGINALS,0,10999,10999,0,1.0,27,2
Adidas ORIGINALS,0,11999,11999,0,4.8,17,2
Adidas ORIGINALS,0,10999,10999,0,2.2,5,2
Adidas ORIGINALS,0,12999,12999,0,3.1,84,2
Adidas ORIGINALS,0,10999,10999,0,3.3,74,2
Adidas ORIGINALS,1,7999,3999,50,3.3,1,2
Adidas CORE / NEO,1,4799,2399,50,0.0,37,1
Adidas ORIGINALS,0,10999,10999,0,3.0,10,2
Adidas ORIGINALS,0,10999,10999,0,4.8,52,2
Adidas CORE / NEO,1,5599,2799,50,4.8,75,1
Adidas CORE / NEO,1,6999,3499,50,3.7,66,1
Adidas CORE / NEO,1,5599,2799,50,5.0,27,1
Adidas ORIGINALS,0,9999,4999,50,3.7,96,2
Adidas ORIGINALS,0,9999,4999,50,3.9,95,2
Adidas ORIGINALS,0,11999,11999,0,4.4,40,2
Adidas CORE / NEO,1,6599,3299,50,4.7,87,1
Adidas ORIGINALS,1,7999,3999,50,4.9,7,2
Adidas CORE / NEO,1,5999,2999,50,3.6,87,1
Adidas CORE / NEO,1,6599,3299,50,3.2,2,1
Adidas CORE / NEO,1,4799,2399,50,4.2,20,1
Adidas CORE / NEO,1,5599,2799,50,3.8,55,1
Adidas CORE / NEO,1,6599,3299,50,3.8,28,1
Adidas ORIGINALS,1,8999,4499,50,1.0,78,2
Adidas ORIGINALS,1,7999,3999,50,2.6,55,2
Adidas ORIGINALS,0,12999,6499,50,3.9,30,2
Adidas ORIGINALS,0,11999,7199,40,1.0,95,2
Adidas ORIGINALS,0,11999,7199,40,3.3,74,2
Adidas ORIGINALS,0,12999,7799,40,3.9,58,2
Adidas ORIGINALS,0,12999,5200,60,4.4,2,2
Adidas ORIGINALS,1,8999,3600,60,2.7,68,2
Adidas ORIGINALS,0,12999,7799,40,3.8,91,2
Adidas ORIGINALS,1,8999,3600,60,3.0,61,2
Adidas ORIGINALS,0,11999,7199,40,4.6,24,2
Adidas ORIGINALS,0,11999,7199,40,4.7,73,2
Adidas ORIGINALS,0,11999,7199,40,3.8,98,2
Adidas CORE / NEO,1,4599,2759,40,3.0,67,1
Adidas ORIGINALS,1,8999,5399,40,2.7,34,2
Adidas ORIGINALS,1,5999,3599,40,4.0,81,2
Adidas ORIGINALS,1,8999,4499,50,4.7,3,2
Adidas ORIGINALS,1,7599,3799,50,3.8,89,2
Adidas ORIGINALS,1,7599,3799,50,1.0,60,2
Adidas ORIGINALS,1,7599,4559,40,4.7,78,2
Adidas ORIGINALS,1,7999,3999,50,2.2,92,2
Adidas ORIGINALS,1,7999,3999,50,4.2,78,2
Adidas ORIGINALS,1,8999,4499,50,2.6,9,2
Adidas CORE / NEO,1,4799,3839,20,2.5,68,1
Adidas CORE / NEO,1,4799,3839,20,3.2,62,1
Adidas CORE / NEO,1,5599,4479,20,2.8,5,1
Adidas ORIGINALS,1,7999,3999,50,2.0,53,2
Adidas ORIGINALS,1,6999,3499,50,3.9,13,2
Adidas CORE / NEO,1,4999,2499,50,2.5,6,1
Adidas SPORT PERFORMANCE,0,9999,5999,40,4.4,13,3
Adidas SPORT PERFORMANCE,0,11999,7199,40,1.5,78,3
Adidas CORE / NEO,1,4999,2499,50,4.3,77,1
Adidas SPORT PERFORMANCE,0,9999,5999,40,2.9,73,3
Adidas SPORT PERFORMANCE,1,7999,4799,40,2.8,38,3
Adidas SPORT PERFORMANCE,1,7999,4799,40,2.8,14,3
Adidas SPORT PERFORMANCE,0,13999,8399,40,3.4,62,3
Adidas SPORT PERFORMANCE,0,11999,7199,40,3.5,9,3
Adidas SPORT PERFORMANCE,0,11999,7199,40,5.0,33,3
Adidas SPORT PERFORMANCE,0,11999,7199,40,2.8,83,3
Adidas SPORT PERFORMANCE,0,13999,8399,40,5.0,20,3
Adidas SPORT PERFORMANCE,0,11999,7199,40,1.0,77,3
Adidas SPORT PERFORMANCE,0,15999,9599,40,4.8,21,3
Adidas SPORT PERFORMANCE,0,11999,7199,40,4.9,51,3
Adidas SPORT PERFORMANCE,0,11999,7199,40,3.1,15,3
Adidas SPORT PERFORMANCE,1,7999,4799,40,3.1,4,3
Adidas SPORT PERFORMANCE,0,14999,8999,40,2.4,18,3
Adidas SPORT PERFORMANCE,0,13999,8399,40,4.7,50,3
Adidas SPORT PERFORMANCE,1,7999,4799,40,2.6,98,3
Adidas CORE / NEO,1,4799,3839,20,3.6,71,1
Adidas SPORT PERFORMANCE,0,13999,8399,40,3.3,27,3
Adidas CORE / NEO,1,7999,4799,40,3.1,64,1
Adidas ORIGINALS,0,7999,7999,0,2.6,19,2
